职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
Payment Officer - 1 year BJ,澳大利亚和新西兰银行（中国）有限公司,8千-1.1万,北京·朝阳区,1年,大专,外资（欧美）,500-1000人,银行,https://jobs.51job.com/beijing/148463461.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coUzdXMlI0VWsBbVYyXTg.html
中级操作系统开发工程师,北京翼辉信息技术有限公司,1.3-2.4万·14薪,北京,1年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/138071479.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
Linux运维工程师,北京捷安信通科技有限公司,5-7千,北京·昌平区,2年,本科,民营,,计算机软件,https://jobs.51job.com/beijing/148514499.html?s=sou_sou_soulb&t=0_0&req=9b356d400228ca2a18c1d3556784affa,https://jobs.51job.com/all/coA2JdOVYxBzsCZQxpAm8.html
招聘司机,太平人寿保险有限公司北京分公司,6-8千,北京·朝阳区,3-4年,中技/中专,国企,,保险,https://jobs.51job.com/beijing/148528865.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coVjdSMAdgVGlRMQJjUzM.html
培训公司总经理助理（医疗类）,北京京璞医疗科技有限公司,7千-1万,北京·大兴区,1年,本科,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/147780215.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coAGAHZgNhAzkCYQJjUzc.html
营销经理,北京核成科技有限公司,6千-1.2万·13薪,北京·大兴区,无需经验,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/beijing/137973192.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coBmYHalc0BToGZQdsAmc.html
远程办公 全国招聘  大客户销售经理(J10101),北京医百科技有限公司,1-1.5万,北京·朝阳区,3-4年,大专,创业公司,150-500人,互联网/电子商务,https://jobs.51job.com/beijing/147310516.html?s=sou_sou_soulb&t=0_0&req=5e1591cc3015bff6cb29ffb638f0cf4f,https://jobs.51job.com/all/coUzFRM1I4ADgEYAxqAmI.html
销售经理（北京）,广州市普东医疗设备股份有限公司,1-2万,北京,2年,大专,民营,50-150人,,https://jobs.51job.com/beijing/145281020.html?s=sou_sou_soulb&t=0_0&req=dc1c0dfa67813f7b47b31cff2e78b9c9,https://jobs.51job.com/all/coBmIFY1Q_BTJSMg1rAmI.html
行政商务司机,北京海绵私募基金管理有限公司,6.5-9千,北京·海淀区,3-4年,高中,民营,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/141089861.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coUjNQNlAzBzxUNgJjAm4.html
技术经理（植保）,北京傲锐科技有限公司,1-1.5万,北京·海淀区,3-4年,硕士,创业公司,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/78716330.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coUjdTMFMxBjFWMgJlB2s.html
金融科技-高级客户经理-北京,科大讯飞股份有限公司,1.5-3万·14薪,北京·西城区,5-7年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/148531061.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coAmdWM1M1Vm8PawBg.html
物业工程经理-北京,爱玛客服务产业（中国）有限公司,1-1.2万,北京·昌平区,5-7年,本科,外资（欧美）,10000人以上,餐饮业,https://jobs.51job.com/beijing/135058738.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coCW5VMVc8U2QOaVMw.html
金融科技-高级客户经理-北京,科大讯飞股份有限公司,1.5-3万·14薪,北京·西城区,5-7年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/148531061.html?s=sou_sou_soulb&t=0_0&req=49361a7e91647152cfddeff84d1d9636,https://jobs.51job.com/all/coAmdWM1M1Vm8PawBg.html
客服助理,北京时代文仪家具有限公司,4-5.5千,北京,无需经验,大专,民营,500-1000人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/131349647.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coB2NTPgJhBD4PagdiVTg.html
设备检修工程师（岗位外包）,北京纵横机电科技有限公司,10-20万/年,北京·海淀区,无需经验,本科,国企,1000-5000人,电气/电力/水利,https://jobs.51job.com/beijing/146175126.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coUTUHYwNmBTsDYVc8Uz4.html
医学部副总监（准入）北京_G02381,成都康弘药业集团股份有限公司,2.5-5万,北京,5-7年,本科,已上市,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/148016163.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coVDBWNFYzUWZVMlYxVjI.html
CARVEN店员/销售顾问/导购-北京三里屯卡纷店-01681,北京之禾品牌管理有限公司,1-2万,北京·朝阳区,3-4年,高中,民营,1000-5000人,娱乐/休闲/体育,https://jobs.51job.com/beijing/129575788.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coB2VSPl87Vm8HalAwUTQ.html
QA专员,北京海泰天正医药科技有限公司,5千-1万,北京·大兴区,1年,大专,民营,少于50人,制药/生物工程,https://jobs.51job.com/beijing/148004657.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coAmBRMABkDjYPbVMyAGc.html
销售业务员（北京、天津）,北京万东医疗科技股份有限公司,1-1.2万,北京·朝阳区,1年,大专,已上市,500-1000人,医疗设备/器械,https://jobs.51job.com/beijing/148508480.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coA2RcOFUxVW4EYwVg.html
咖啡师-北京,皮氏咖啡（上海）有限公司,5-7千,北京,无需经验,高中,外资（欧美）,1000-5000人,批发/零售,https://jobs.51job.com/beijing/148484553.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coBGRSP1QyADdSMwRiXDE.html
行政后勤兼司机岗,北京金融街教育投资有限公司,6-8千,北京·西城区,5-7年,本科,国企,500-1000人,教育/培训/院校,https://jobs.51job.com/beijing/146435378.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coBWdQPQRkVmwFaQ1rB2M.html
机械结构工程师,北京八方世纪科技有限公司,5千-1万,北京·昌平区,1年,中技/中专,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/112941486.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coBGNTPwNlBTxTNgZn.html
前端H5开发工程师（Electron）,北京博视科技有限公司,1.3-1.5万,北京·大兴区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/141506094.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coAGFXMFY3AT9SPgVlB2M.html
金融工程师,北京天澹科技有限公司,1-2万,北京·东城区,2年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/145792239.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coBGYAZgJnVGoCY1QzUjE.html
销售经理岗(J39129),北京京东方能源科技有限公司,1.5-2万·15薪,北京,5-7年,本科,国企,50-150人,电气/电力/水利,https://jobs.51job.com/beijing/148556970.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coAWUAZ1I4U2RRNgRnXDE.html
零售客户经理-北京 ID140716,东亚银行（中国）有限公司,1-2万,北京,3-4年,本科,外资（非欧美）,1000-5000人,,https://jobs.51job.com/beijing/148520883.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coAmZdOQBrBD4EaAxuUjE.html
销售,千寻同辉（北京）信息科技有限公司,2-3.5万,北京·朝阳区,无需经验,,民营,少于50人,信托/担保/拍卖/典当,https://jobs.51job.com/beijing/147261588.html?s=sou_sou_soulb&t=0_0&req=cbacbf5a3be98fb515ad6064de0cbc6e,https://jobs.51job.com/all/coUzJXNQNpDjVVNVE1XTk.html
"电话销售（5K-10K,朝阳区）",北京德为先教育科技有限公司,5千-1万,北京·朝阳区,1年,大专,民营,,教育/培训/院校,https://jobs.51job.com/beijing/147967852.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coUjMBYlU-AjsGalAzVTU.html
业务经理-北京,联讯智控技术有限公司,1.2-1.5万,北京·朝阳区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/148478148.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coUTEHZF41BD4GYVAyUjc.html
OEM 销售经理,梵利特科技（北京）有限公司,1-2万,北京·朝阳区,5-7年,本科,外资（欧美）,少于50人,计算机软件,https://jobs.51job.com/shenzhen/148528677.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coBmYBbV85UmxUOQdtUj8.html
产品装配员,大恒新纪元科技股份有限公司北京光电技术研究所,8-10万/年,北京,1年,高中,已上市,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/138753185.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coBGBUNAdlAjQFaANlXD4.html
售前技术工程师,北京中投润天环保科技有限公司,8千-1.5万,北京·丰台区,3-4年,本科,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/beijing/146072256.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coBGUCY1I5AjoAYQFmVzA.html
红酒营销总监,北京铭泉商贸有限公司,1-2万,北京·顺义区,8-9年,大专,民营,少于50人,,https://jobs.51job.com/beijing/147042469.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coVDUHYQJgUW0HYVY9Vzc.html
电话销售专员、银行信贷产品咨询,北京安心融科技有限公司,1.5-2万,北京·朝阳区,1年,中技/中专,民营,,金融/投资/证券,https://jobs.51job.com/beijing/148534107.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coA2JQM1AyATYAZgVjVzI.html
部门运营管理副经理,北京中物联联合认证中心,8千-1万,北京·东城区,3-4年,大专,民营,150-500人,,https://jobs.51job.com/beijing/137344433.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
分析仪器市场工程师,日立科学仪器（北京）有限公司,1-2万·13薪,北京·朝阳区,3-4年,本科,民营,1000-5000人,医疗设备/器械,https://jobs.51job.com/beijing/145206329.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAWBUNV4-UmgEZlcwB2E.html
实验室操作员,北京八方世纪科技有限公司,4-6千,北京·顺义区,1年,大专,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/145937607.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coBGNTPwNlBTxTNgZn.html
华北区域销售,川北真空科技（北京）有限公司,1-1.5万,北京·大兴区,3-4年,大专,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/147304513.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coAWUCYARhATgFZwdnAm4.html
H5（北京）-G4225A,上海网达软件股份有限公司,1.2-1.8万,北京·西城区,3-4年,本科,已上市,1000-5000人,互联网/电子商务,https://jobs.51job.com/beijing/148546771.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coBGBQNwNhBjAHYgBkVTY.html
人力资源专员,融捷教育科技有限公司,6-8千,北京·海淀区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/135191938.html?s=sou_sou_soulb&t=0_0&req=9efcea48443861a5e7f3731ddd6d3078,https://jobs.51job.com/all/coAGUCbwBjUm8OagxnUTY.html
Junior/Senior System Integration-454,瞬联软件科技（北京）有限公司 CIeNET Technologies,3-3.5万,北京·朝阳区,3-4年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/147657960.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
设备销售工程师,北京华翔电炉技术有限责任公司,1-2万,北京·丰台区,3-4年,大专,民营,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/127102275.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coBWcAbVM0UWxSMAFrUjU.html
销售经理,北京翼辉信息技术有限公司,1.5-2.5万,北京,无需经验,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/112251066.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
成本会计,北京携成信息咨询有限公司,6千-1万,北京·海淀区,2年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/141941825.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coVjYFZgdnADdWMlQ0VDQ.html
评估助理,北京天圆开资产评估有限公司,6-8千,北京·海淀区,1年,本科,民营,,金融/投资/证券,https://jobs.51job.com/beijing/147853851.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coAWACYVUxVm4CZQFqAmA.html
评估助理,北京天圆开资产评估有限公司,6-8千,北京·海淀区,1年,本科,民营,,金融/投资/证券,https://jobs.51job.com/beijing/147853851.html?s=sou_sou_soulb&t=0_0&req=5343e145c770e2af662dbc6b37b13a38,https://jobs.51job.com/all/coAWACYVUxVm4CZQFqAmA.html
液压维修工,北京常春汽车零部件有限公司,5-9千,北京·大兴区,3-4年,,已上市,50-150人,汽车,https://jobs.51job.com/beijing/135343047.html?s=sou_sou_soulb&t=0_0&req=5343e145c770e2af662dbc6b37b13a38,https://jobs.51job.com/all/coUzcGZVEwBTNUOFEwVjQ.html
销售经理,北京翼辉信息技术有限公司,1.5-2.5万,北京,无需经验,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/112251066.html?s=sou_sou_soulb&t=0_0&req=5343e145c770e2af662dbc6b37b13a38,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
助贷销售,北京真融易科技有限公司,5-6千,北京·朝阳区,无需经验,高中,民营,,金融/投资/证券,https://jobs.51job.com/beijing/145920806.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coVDUFZFQwBTsBbA1tVjY.html
提成律师,北京市盈科律师事务所,1.5-2万,北京·通州区,3-4年,本科,民营,5000-10000人,法律,https://jobs.51job.com/beijing/148549021.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coAWVXOwdkDjMBZAxsAWQ.html
高级棉花贸易专员,中博实业发展有限公司,8千-1万,北京·丰台区,8-9年,大专,国企,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/146378147.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coAWUFaFY9U25WNQFkAWU.html
医药代表（北京）,浙江金华康恩贝生物制药有限公司,5千-1万,北京,1年,大专,已上市,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/78291447.html?s=sou_sou_soulb&t=0_0&req=5c75d43477207166fc3d2afbab12c84f,https://jobs.51job.com/all/coCW4GYAJgUmVRNg.html
货代销售/销售经理,鸿霖国际货运代理（上海）有限公司北京分公司,8千-1万,北京·朝阳区,3-4年,大专,外资（非欧美）,50-150人,生活服务,https://jobs.51job.com/beijing/113098631.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coUzBQMARgBDJVNwBiUTE.html
区域销售,川北真空科技（北京）有限公司,9千-1.8万,北京,5-7年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/147382697.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coAWUCYARhATgFZwdnAm4.html
非诉律师助理（非律师序列）,北京市嘉源律师事务所,1-1.5万,北京·西城区,无需经验,本科,民营,150-500人,法律,https://jobs.51job.com/beijing/147912592.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coBWUBZgJgBToDZFEwVTM.html
销售代表,联众同创科技（北京）有限公司,1.2-2万,北京·通州区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/beijing/148519005.html?s=sou_sou_soulb&t=0_0&req=451823fdcd3e033bf1938de135e9d835,https://jobs.51job.com/all/coBGVRPVY3BjgGawdlXTo.html
销售经理（北京）,广州耐普新能源有限公司,5-7千,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/147702239.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coCGkHZF4-BDlRMgZhBWg.html
销售经理（北京）,深圳市麦驰安防技术有限公司,8千-1.5万,北京·丰台区,1年,大专,民营,500-1000人,多元化业务集团公司,https://jobs.51job.com/beijing/114627004.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coCW0Cb1czU21UOANhUzY.html
电子工程师（研发部）,北京百晶生物技术有限公司,1.3-2万·13薪,北京·顺义区,3-4年,大专,外资（非欧美）,少于50人,制药/生物工程,https://jobs.51job.com/beijing/143530423.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coUjJQN1U2BjgEYFQyBWM.html
销售专员,北京时代文仪家具有限公司,6千-1.2万,北京,2年,大专,民营,500-1000人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/106585128.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coB2NTPgJhBD4PagdiVTg.html
商务拓展,北京欧洛斯咨询有限公司,7千-1.2万,北京·朝阳区,2年,本科,民营,少于50人,,https://jobs.51job.com/beijing/147543451.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coCGtdPwRjATgDZwFlUTA.html
锅炉水处理化验员,北京天阳供暖有限公司,5-5.5千,北京·昌平区,3-4年,中技/中专,民营,150-500人,生活服务,https://jobs.51job.com/beijing/121467586.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coVDYCb1U0ATtWNgBmXT8.html
中成药招商经理（base：北京）,南京玉鹤鸣医学营养科技股份有限公司,1-1.2万,北京,3-4年,大专,民营,150-500人,制药/生物工程,https://jobs.51job.com/beijing/148500947.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coCWxdP1QzDjcEYFQwVDE.html
资深客户主管-北京,上海微创生命科技有限公司,1-1.5万,北京,3-4年,大专,合资,150-500人,,https://jobs.51job.com/shanghai/146347319.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coA2dXMQRiBjBRNgdmAmc.html
